anchor_id,anchor_raw,anchor_text,rank,neighbor_id,neighbor_raw,neighbor_text,cosine_similarity
4741,/m/011ycb,Quiz Show,4,8092,/m/0bs8hvm,Germany in Autumn,0.9662581086158752
4741,/m/011ycb,Quiz Show,5,3582,/m/0d_wms,Superman II: The Richard Donner Cut,0.9659956693649292
4741,/m/011ycb,Quiz Show,6,1897,/m/0bm2g,From Here to Eternity,0.9657819867134094
4741,/m/011ycb,Quiz Show,7,8998,/m/05y0cr,Cyrano de Bergerac,0.9651246070861816
4741,/m/011ycb,Quiz Show,8,6382,/m/0k7tq,Dial M for Murder,0.9650022387504578
4741,/m/011ycb,Quiz Show,9,4155,/m/06zn2v2,Don't Be Afraid of the Dark,0.9649441242218018
4741,/m/011ycb,Quiz Show,10,629,/m/0gkz15s,The Hunger Games,0.9644428491592407
1307,/m/01pw2f1,Alyssa Milano,1,1176,/m/0136g9,Richard Curtis,0.966400682926178
1307,/m/01pw2f1,Alyssa Milano,2,4057,/m/0flw6,Jeff Bridges,0.9532796144485474
1307,/m/01pw2f1,Alyssa Milano,3,4284,/m/01vyv9,Larry Hagman,0.9529893398284912
1307,/m/01pw2f1,Alyssa Milano,4,616,/m/0jf1b,Bob Fosse,0.9515824317932129
1307,/m/01pw2f1,Alyssa Milano,5,1664,/m/01t07j,Louis Malle,0.950654149055481
1307,/m/01pw2f1,Alyssa Milano,6,312,/m/025h4z,Judd Hirsch,0.9473568797111511
1307,/m/01pw2f1,Alyssa Milano,7,6789,/m/0z05l,Graham Greene,0.9467008113861084
1307,/m/01pw2f1,Alyssa Milano,8,6450,/m/01kgv4,Josh Hartnett,0.9466854333877563
1307,/m/01pw2f1,Alyssa Milano,9,5497,/m/09r9m7,Johnny Green,0.9461677074432373
1307,/m/01pw2f1,Alyssa Milano,10,1530,/m/015pkc,Tobey Maguire,0.945575475692749
14013,/m/01j950,Crown prince,1,5041,/m/0283ph,Ghost in the Shell: Stand Alone Complex,0.9501615166664124
14013,/m/01j950,Crown prince,2,14523,/m/026y05,Productivity,0.9498809576034546
14013,/m/01j950,Crown prince,3,10390,/m/0b_6mr,1985 NCAA Men's Division I Basketball Tournament,0.9438417553901672
14013,/m/01j950,Crown prince,4,14090,/m/01950l,Dark Horse Comics,0.9431228041648865
14013,/m/01j950,Crown prince,5,11894,/m/01f07x,Logan International Airport,0.94257652759552
14013,/m/01j950,Crown prince,6,13315,/m/0x44q,Billings,0.941718339920044
14013,/m/01j950,Crown prince,7,11484,/m/049msk,A.S. Bari,0.940998911857605
14013,/m/01j950,Crown prince,8,13502,/m/0fw9vx,Olympiacos B.C.,0.9406598210334778
14013,/m/01j950,Crown prince,9,8724,/m/04zpv,Milk,0.9395737648010254
14013,/m/01j950,Crown prince,10,11567,/m/02b7nz,"Harrow, London",0.9389446377754211
3814,/m/081g_l,Avex Trax,1,7292,/m/08c7cz,Friedrich Hollaender,0.9650476574897766
3814,/m/081g_l,Avex Trax,2,11001,/m/02c7lt,Ida Lupino,0.954704761505127
3814,/m/081g_l,Avex Trax,3,5887,/m/02zjd,F. Scott Fitzgerald,0.9531682729721069
3814,/m/081g_l,Avex Trax,4,2803,/m/041xyk,Real Salt Lake,0.9530399441719055
3814,/m/081g_l,Avex Trax,5,5560,/m/01f_3w,Jive Records,0.9517765045166016
3814,/m/081g_l,Avex Trax,6,13183,/m/0htp,Astronaut-GB,0.9517593383789062
3814,/m/081g_l,Avex Trax,7,12937,/m/01zlx,Chiapas,0.9503189921379089
3814,/m/081g_l,Avex Trax,8,12086,/m/0f83g2,Hapoel Be'er Sheva F.C.,0.9501391053199768
3814,/m/081g_l,Avex Trax,9,5656,/m/012v1t,Nancy Pelosi,0.950087308883667
3814,/m/081g_l,Avex Trax,10,13205,/m/0gry51,Jules White,0.9499973654747009
14196,/m/01fhsb,Pastor,1,13059,/m/054f2k,Populous,0.9593249559402466
14196,/m/01fhsb,Pastor,2,12762,/m/0bqthy,2006 NCAA Men's Division I Basketball Tournament,0.9566808938980103
14196,/m/01fhsb,Pastor,3,9692,/m/0b_6pv,1987 NCAA Men's Division I Basketball Tournament,0.9555973410606384
14196,/m/01fhsb,Pastor,4,10607,/m/03hzkq,K. Balachander,0.9542043805122375
14196,/m/01fhsb,Pastor,5,10489,/m/010m55,McLean,0.9541453123092651
14196,/m/01fhsb,Pastor,6,4534,/m/0b_6jz,1983 NCAA Men's Division I Basketball Tournament,0.9524597525596619
14196,/m/01fhsb,Pastor,7,1797,/m/04913k,Chiba Lotte Marines,0.951793909072876
14196,/m/01fhsb,Pastor,8,13312,/m/034cj9,Robert Montgomery,0.950796902179718
14196,/m/01fhsb,Pastor,9,12868,/m/07s5fz,Shandong Luneng Taishan F.C.,0.9507383108139038
14196,/m/01fhsb,Pastor,10,11952,/m/01cpkt,Major,0.9500965476036072
1654,/m/0gr51,Academy Award for Best Original Screenplay,1,1121,/m/0gq9h,Academy Award for Best Picture,0.9742133617401123
1654,/m/0gr51,Academy Award for Best Original Screenplay,2,545,/m/05b1610,Razzie Award for Worst Screenplay,0.9703670144081116
1654,/m/0gr51,Academy Award for Best Original Screenplay,3,2610,/m/09qv_s,Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Leading Role,0.9684944748878479
1654,/m/0gr51,Academy Award for Best Original Screenplay,4,112,/m/040njc,BAFTA Award for Best Film,0.9671052694320679
1654,/m/0gr51,Academy Award for Best Original Screenplay,5,1071,/m/02z0dfh,National Society of Film Critics Award for Best Supporting Actress,0.9666982293128967
1654,/m/0gr51,Academy Award for Best Original Screenplay,6,2149,/m/04kxsb,BAFTA Award for Best Actor in a Leading Role,0.9646859765052795
1654,/m/0gr51,Academy Award for Best Original Screenplay,7,1250,/m/054krc,Golden Globe Award for Best Original Score,0.963960587978363
1654,/m/0gr51,Academy Award for Best Original Screenplay,8,2003,/m/0gs96,Academy Award for Best Costume Design,0.9631900191307068
1654,/m/0gr51,Academy Award for Best Original Screenplay,9,2935,/m/0gkts9,Primetime Emmy Award for Outstanding Guest Actress - Drama Series,0.9607347249984741
1654,/m/0gr51,Academy Award for Best Original Screenplay,10,1501,/m/0k611,Academy Award for Best Film Editing,0.9602459073066711
6227,/m/0lbfv,University of Manchester,1,11587,/m/02kxx1,University of Calcutta,0.9706007242202759
6227,/m/0lbfv,University of Manchester,2,11197,/m/01r47h,Montclair State University,0.966577410697937
6227,/m/0lbfv,University of Manchester,3,3107,/m/0fnmz,California State University,0.9630604982376099
6227,/m/0lbfv,University of Manchester,4,13579,/m/0bvz6,East India Company,0.9615195989608765
6227,/m/0lbfv,University of Manchester,5,8539,/m/02pbzv,University of Bucharest,0.9604043960571289
6227,/m/0lbfv,University of Manchester,6,3403,/m/04d5v9,Columbia University College of Physicians and Surgeons,0.9582891464233398
6227,/m/0lbfv,University of Manchester,7,7844,/m/06q07,Sony Corporation,0.9569170475006104
6227,/m/0lbfv,University of Manchester,8,1739,/m/021_z5,New jack swing,0.9567309617996216
6227,/m/0lbfv,University of Manchester,9,8544,/m/02x9cv,University of Montana - Missoula,0.956493079662323
6227,/m/0lbfv,University of Manchester,10,9597,/m/01pcj4,Bard College,0.9545626044273376
4554,/m/0f6_4,Rensselaer County,1,13711,/m/0cv9t5,King Records,0.9522367715835571
4554,/m/0f6_4,Rensselaer County,2,13419,/m/0z4_0,Norman,0.9518494009971619
4554,/m/0f6_4,Rensselaer County,3,3685,/m/02_2kg,Oberlin Conservatory of Music,0.9503004550933838
4554,/m/0f6_4,Rensselaer County,4,12812,/m/021vlg,Goregrind,0.9425104856491089
4554,/m/0f6_4,Rensselaer County,5,10247,/m/01prf3,American Philosophical Society,0.9412956237792969
4554,/m/0f6_4,Rensselaer County,6,14066,/m/05jrj4,Deva,0.9406294226646423
4554,/m/0f6_4,Rensselaer County,7,12578,/m/0hcm7,Accrington Stanley F.C.,0.9402000308036804
4554,/m/0f6_4,Rensselaer County,8,7369,/m/04zngls,Hugo Award for Best Professional Artist,0.9394887685775757
4554,/m/0f6_4,Rensselaer County,9,7046,/m/018_q8,Viacom,0.9393153786659241
4554,/m/0f6_4,Rensselaer County,10,13444,/m/01qgv7,Florida Keys,0.9392995834350586
7428,/m/04pnx,Latin America,1,7176,/m/073q1,Southeast Asia,0.8030269742012024
7428,/m/04pnx,Latin America,2,13896,/m/09jp3,Montevideo,0.8029854893684387
7428,/m/04pnx,Latin America,3,14094,/m/0dfcn,Oahu,0.799521803855896
7428,/m/04pnx,Latin America,4,8932,/m/0353tm,Freddy vs. Jason,0.7815030813217163
7428,/m/04pnx,Latin America,5,8182,/m/04cnp4,Claremont Graduate University,0.7634588479995728
7428,/m/04pnx,Latin America,6,7138,/m/03cz83,"Knox College, Illinois",0.7614676356315613
7428,/m/04pnx,Latin America,7,2949,/m/0clz7,Cork,0.7523455619812012
7428,/m/04pnx,Latin America,8,1380,/m/0jm2v,Miami Heat,0.7506844997406006
7428,/m/04pnx,Latin America,9,3194,/m/0rd5k,Fairfield,0.7493167519569397
7428,/m/04pnx,Latin America,10,7137,/m/0nm42,Washington County,0.7461007833480835
10415,/m/0n56v,Bernalillo County,1,1204,/m/0fr59,Cecil County,0.9428712129592896
10415,/m/0n56v,Bernalillo County,2,9030,/m/06nrt,Saskatchewan,0.941650927066803
10415,/m/0n56v,Bernalillo County,3,9394,/m/02f4s3,Southern Illinois University Carbondale,0.9416065216064453
10415,/m/0n56v,Bernalillo County,4,9485,/m/0105y2,Lubbock,0.9415242075920105
10415,/m/0n56v,Bernalillo County,5,8780,/m/018dhx,Belleville,0.940744161605835
10415,/m/0n56v,Bernalillo County,6,1020,/m/01wdl3,University of Alabama,0.9380390048027039
10415,/m/0n56v,Bernalillo County,7,12036,/m/0nm87,Kennebec County,0.937659502029419
10415,/m/0n56v,Bernalillo County,8,6578,/m/0l2l3,Mono County,0.9372661709785461
10415,/m/0n56v,Bernalillo County,9,11359,/m/01rxw2,Marche,0.9371420741081238
10415,/m/0n56v,Bernalillo County,10,3634,/m/01n1pp,University of Bologna,0.936571478843689
13666,/m/0nqph,Arlington,1,9052,/m/0ynfz,Fargo,0.9561384916305542
13666,/m/0nqph,Arlington,2,12127,/m/01skcy,3D Realms,0.9547246694564819
13666,/m/0nqph,Arlington,3,10028,/m/0c630,Catania,0.9537567496299744
13666,/m/0nqph,Arlington,4,12755,/m/01b85,Bordeaux,0.9528371095657349
13666,/m/0nqph,Arlington,5,6439,/m/047gpsd,My Sister's Keeper,0.9513161778450012
13666,/m/0nqph,Arlington,6,14393,/m/07vzd,Politics of the United States,0.9486137628555298
13666,/m/0nqph,Arlington,7,12206,/m/01c57n,Queensland University of Technology,0.9457904100418091
13666,/m/0nqph,Arlington,8,11509,/m/0f_j1,Free improvisation,0.945347011089325
13666,/m/0nqph,Arlington,9,12066,/m/0cv2m,Chhattisgarh,0.9450855851173401
13666,/m/0nqph,Arlington,10,13077,/m/026sb55,Alan Hume,0.9445619583129883
5977,/m/06rhz7,The Pursuit of Happyness,1,10192,/m/047p798,Whip It!,0.9610529541969299
5977,/m/06rhz7,The Pursuit of Happyness,2,4941,/m/01s3vk,Edward Scissorhands,0.9561111927032471
5977,/m/06rhz7,The Pursuit of Happyness,3,8377,/m/09bw4_,Jumper,0.9561087489128113
5977,/m/06rhz7,The Pursuit of Happyness,4,6016,/m/02tktw,What Lies Beneath,0.9553502798080444
5977,/m/06rhz7,The Pursuit of Happyness,5,10313,/m/028kj0,Orange County,0.9533644914627075
5977,/m/06rhz7,The Pursuit of Happyness,6,5261,/m/05zpghd,The Invention of Lying,0.9513331055641174
5977,/m/06rhz7,The Pursuit of Happyness,7,6249,/m/0gfh84d,Lawless,0.950268030166626
5977,/m/06rhz7,The Pursuit of Happyness,8,7214,/m/0dgrwqr,Red State,0.9500342011451721
5977,/m/06rhz7,The Pursuit of Happyness,9,1329,/m/03qnvdl,The Bourne Legacy,0.9499608278274536
5977,/m/06rhz7,The Pursuit of Happyness,10,9618,/m/0qmfk,Tess,0.9498034715652466
2664,/m/0161sp,Lenny Kravitz,1,8836,/m/0167v4,Ryan Adams,0.9628908038139343
2664,/m/0161sp,Lenny Kravitz,2,2524,/m/01w724,Billy Preston,0.9587132334709167
2664,/m/0161sp,Lenny Kravitz,3,5231,/m/02x7vq,Dianne Wiest,0.9580020904541016
2664,/m/0161sp,Lenny Kravitz,4,2719,/m/0gcs9,Bruce Springsteen,0.9543022513389587
2664,/m/0161sp,Lenny Kravitz,5,284,/m/01q_ph,Owen Wilson,0.9533823728561401
2664,/m/0161sp,Lenny Kravitz,6,1684,/m/02fgpf,Alan Menken,0.9528777003288269
2664,/m/0161sp,Lenny Kravitz,7,6121,/m/0bvzp,Leonard Bernstein,0.9495022296905518
2664,/m/0161sp,Lenny Kravitz,8,6808,/m/019x62,Giorgio Moroder,0.9492078423500061
2664,/m/0161sp,Lenny Kravitz,9,4432,/m/03j24kf,Paul McCartney,0.949092447757721
2664,/m/0161sp,Lenny Kravitz,10,8127,/m/0kb3n,Mario Puzo,0.9480940699577332
6065,/m/05n6sq,Lords of Dogtown,1,4501,/m/08fbnx,Dragon Ball: Mystical Adventure,0.9653287529945374
6065,/m/05n6sq,Lords of Dogtown,2,8920,/m/056k77g,Fist of the North Star,0.9608404040336609
6065,/m/05n6sq,Lords of Dogtown,3,2555,/m/04q24zv,Agora,0.95928955078125
6065,/m/05n6sq,Lords of Dogtown,4,10543,/m/0564x,My Neighbor Totoro,0.9584802985191345
6065,/m/05n6sq,Lords of Dogtown,5,5354,/m/06bd5j,Basic Instinct 2,0.9581844210624695
6065,/m/05n6sq,Lords of Dogtown,6,1992,/m/07nt8p,The Illusionist,0.9570417404174805
6065,/m/05n6sq,Lords of Dogtown,7,3632,/m/02dpl9,The City of Lost Children,0.9547220468521118
6065,/m/05n6sq,Lords of Dogtown,8,5996,/m/048xyn,The Messenger: The Story of Joan of Arc,0.9541876912117004
6065,/m/05n6sq,Lords of Dogtown,9,3928,/m/04cv9m,All the King's Men,0.9534564018249512
6065,/m/05n6sq,Lords of Dogtown,10,546,/m/0dj0m5,Christopher Columbus: The Discovery,0.9528042674064636
5820,/m/0cdf37,Dean Tavoularis,1,4623,/m/0klw,Arthur C. Clarke,0.9509291052818298
5820,/m/0cdf37,Dean Tavoularis,2,5482,/m/01pbs9w,Jack Nitzsche,0.9477377533912659
5820,/m/0cdf37,Dean Tavoularis,3,4010,/m/046qq,Jon Voight,0.9455640316009521
5820,/m/0cdf37,Dean Tavoularis,4,5959,/m/01xv77,Daryl Hannah,0.9427106976509094
5820,/m/0cdf37,Dean Tavoularis,5,6148,/m/01tt43d,Roberto Benigni,0.9400283098220825
5820,/m/0cdf37,Dean Tavoularis,6,3739,/m/01nm3s,John Goodman,0.938895583152771
5820,/m/0cdf37,Dean Tavoularis,7,8441,/m/01w5jwb,Cee Lo Green,0.9362635016441345
5820,/m/0cdf37,Dean Tavoularis,8,280,/m/01p7yb,Frances McDormand,0.9359510540962219
5820,/m/0cdf37,Dean Tavoularis,9,3838,/m/02jsgf,Joan Allen,0.9347288608551025
5820,/m/0cdf37,Dean Tavoularis,10,6486,/m/07fzq3,Alexander Golitzen,0.934531569480896
3432,/m/02t4yc,Western Kentucky University,1,6693,/m/05x_5,Purdue University,0.9079000353813171
3432,/m/02t4yc,Western Kentucky University,2,6922,/m/02bhj4,Saint Joseph's University,0.9031449556350708
3432,/m/02t4yc,Western Kentucky University,3,13412,/m/0jksm,Tsinghua University,0.9025587439537048
3432,/m/02t4yc,Western Kentucky University,4,4330,/m/07t90,University of Washington,0.9019965529441833
3432,/m/02t4yc,Western Kentucky University,5,5901,/m/01tx9m,Baylor University,0.9006747007369995
3432,/m/02t4yc,Western Kentucky University,6,6003,/m/02_cx_,East Tennessee State University,0.8992034792900085
3432,/m/02t4yc,Western Kentucky University,7,10056,/m/01lpwh,Toronto Argonauts,0.897615373134613
3432,/m/02t4yc,Western Kentucky University,8,5718,/m/04jr87,University of Rome La Sapienza,0.8958572149276733
3432,/m/02t4yc,Western Kentucky University,9,11169,/m/03k7dn,Denison University,0.8955984115600586
3432,/m/02t4yc,Western Kentucky University,10,8230,/m/03zrhb,South Korea national football team,0.8922962546348572
10980,/m/01tgwv,Arthur C. Clarke Award,1,10265,/m/01ppdy,PEN/Faulkner Award for Fiction,0.8345071077346802
10980,/m/01tgwv,Arthur C. Clarke Award,2,4426,/m/0fm3b5,Goya Award for Best Film,0.8230750560760498
10980,/m/01tgwv,Arthur C. Clarke Award,3,8562,/m/02qrwjt,Genie Award for Best Achievement in Art Direction/Production Design,0.8041594624519348
10980,/m/01tgwv,Arthur C. Clarke Award,4,10395,/m/039yzf,World Fantasy Award for Best Novella,0.803789496421814
10980,/m/01tgwv,Arthur C. Clarke Award,5,3638,/m/024vjd,Grammy Award for Best Chamber Music Performance,0.7916938662528992
10980,/m/01tgwv,Arthur C. Clarke Award,6,402,/m/0gq6s3,Goya Award for Best Original Screenplay,0.776727557182312
10980,/m/01tgwv,Arthur C. Clarke Award,7,13930,/m/01bb1c,John W. Campbell Memorial Award for Best Science Fiction Novel,0.775201141834259
10980,/m/01tgwv,Arthur C. Clarke Award,8,2365,/m/02qwdhq,Genie Award for Best Achievement in Overall Sound,0.7653396725654602
10980,/m/01tgwv,Arthur C. Clarke Award,9,11296,/m/058bzgm,Locus Award for Best First Novel,0.762671172618866
10980,/m/01tgwv,Arthur C. Clarke Award,10,9988,/m/06196,Prometheus Hall of Fame Award,0.7592454552650452
4374,/m/080lkt7,Howl,1,67,/m/0gtsx8c,American Reunion,0.9664247632026672
4374,/m/080lkt7,Howl,2,2030,/m/01qncf,Drugstore Cowboy,0.9633047580718994
4374,/m/080lkt7,Howl,3,10495,/m/02wwmhc,The Rum Diary,0.9575082063674927
4374,/m/080lkt7,Howl,4,1653,/m/0b76t12,Please Give,0.9547334313392639
4374,/m/080lkt7,Howl,5,4820,/m/0gg5qcw,The Ides of March,0.9545035362243652
4374,/m/080lkt7,Howl,6,10754,/m/05dl1s,Black Robe,0.9533841013908386
4374,/m/080lkt7,Howl,7,6006,/m/0gmd3k7,Savages,0.9531924724578857
4374,/m/080lkt7,Howl,8,2574,/m/04tz52,Popeye,0.9526634812355042
4374,/m/080lkt7,Howl,9,1617,/m/0283_zv,The Hustler,0.9515177607536316
4374,/m/080lkt7,Howl,10,3783,/m/0ddcbd5,Johnny English Reborn,0.9513933658599854
11498,/m/02y0dd,Robbie Keane,1,12292,/m/03v36,Iain Banks,0.9556922912597656
11498,/m/02y0dd,Robbie Keane,2,10337,/m/03k48_,Andy Richter,0.9513163566589355
11498,/m/02y0dd,Robbie Keane,3,6384,/m/03m6pk,Rhys Ifans,0.9512535929679871
11498,/m/02y0dd,Robbie Keane,4,973,/m/0lgsq,Melissa Etheridge,0.9502854347229004
11498,/m/02y0dd,Robbie Keane,5,12325,/m/02x02kb,Achala Sachdev,0.9500458240509033
11498,/m/02y0dd,Robbie Keane,6,13618,/m/0w6w,Augustine of Hippo,0.9481290578842163
11498,/m/02y0dd,Robbie Keane,7,9931,/m/010tkc,Everett,0.9470977783203125
11498,/m/02y0dd,Robbie Keane,8,6208,/m/03ysmg,Bobby Farrelly,0.9455955028533936
11498,/m/02y0dd,Robbie Keane,9,5124,/m/03n52j,"Ed Begley, Jr.",0.9451342225074768
11498,/m/02y0dd,Robbie Keane,10,12084,/m/04gc65,Scott Glenn,0.944866955280304
11199,/m/02gjrc,Jesus of Nazareth,1,5817,/m/064q5v,Why We Fight,0.9467405676841736
11199,/m/02gjrc,Jesus of Nazareth,2,6363,/m/063fh9,The Chronicles of Narnia: Prince Caspian,0.9411229491233826
11199,/m/02gjrc,Jesus of Nazareth,3,1539,/m/0c8tkt,The Blues Brothers,0.9408646821975708
11199,/m/02gjrc,Jesus of Nazareth,4,9978,/m/037cr1,Peter Pan,0.9390088319778442
11199,/m/02gjrc,Jesus of Nazareth,5,155,/m/0c3ybss,Insidious,0.9387717843055725
11199,/m/02gjrc,Jesus of Nazareth,6,8176,/m/034xyf,Thoroughly Modern Millie,0.9384881854057312
11199,/m/02gjrc,Jesus of Nazareth,7,2196,/m/0k4d7,Snow White and the Seven Dwarfs,0.934605598449707
11199,/m/02gjrc,Jesus of Nazareth,8,3042,/m/0gvs1kt,Extremely Loud and Incredibly Close,0.9341254234313965
11199,/m/02gjrc,Jesus of Nazareth,9,5013,/m/02gs6r,Kiki's Delivery Service,0.933929443359375
11199,/m/02gjrc,Jesus of Nazareth,10,1355,/m/0gj9qxr,Attack the Block,0.9333436489105225
10617,/m/08g5q7,Cerebral hemorrhage,1,6787,/m/0ys4f,Minot,0.9180538058280945
10617,/m/08g5q7,Cerebral hemorrhage,2,5505,/m/02zcz3,Weber State University,0.9084001183509827
10617,/m/08g5q7,Cerebral hemorrhage,3,11284,/m/022tq4,Lucknow,0.9062403440475464
10617,/m/08g5q7,Cerebral hemorrhage,4,9265,/m/04l5d0,Norfolk Admirals,0.9060731530189514
10617,/m/08g5q7,Cerebral hemorrhage,5,7141,/m/0mn78,Prince William County,0.9026374816894531
10617,/m/08g5q7,Cerebral hemorrhage,6,7897,/m/0n22z,Lucas County,0.9005924463272095
10617,/m/08g5q7,Cerebral hemorrhage,7,5437,/m/0bl5c,The Best Years of Our Lives,0.9003667235374451
10617,/m/08g5q7,Cerebral hemorrhage,8,13544,/m/01x5fb,"Royal Holloway, University of London",0.8962625861167908
10617,/m/08g5q7,Cerebral hemorrhage,9,6544,/m/02zc7f,Middle Tennessee State University,0.895876407623291
10617,/m/08g5q7,Cerebral hemorrhage,10,5210,/m/0jml5,Phoenix Suns,0.8940830230712891
1169,/m/08pgl8,U.S. Sassuolo Calcio,1,1111,/m/03x746,Lille OSC,0.9672660231590271
1169,/m/08pgl8,U.S. Sassuolo Calcio,2,8119,/m/04v9wn,FC Krylia Sovetov Samara,0.9515844583511353
1169,/m/08pgl8,U.S. Sassuolo Calcio,3,8961,/m/0425kh,Incheon United FC,0.9429618120193481
1169,/m/08pgl8,U.S. Sassuolo Calcio,4,1510,/m/06h4y9,Persepolis F.C.,0.9422070980072021
1169,/m/08pgl8,U.S. Sassuolo Calcio,5,6510,/m/0515_6,K.R.C. Genk,0.9406095147132874
1169,/m/08pgl8,U.S. Sassuolo Calcio,6,11919,/m/0byq6h,Stade Brestois 29,0.9393171072006226
1169,/m/08pgl8,U.S. Sassuolo Calcio,7,9192,/m/02b1ng,Woking F.C.,0.9388103485107422
1169,/m/08pgl8,U.S. Sassuolo Calcio,8,3559,/m/0ytc,A.S. Roma,0.9377216100692749
1169,/m/08pgl8,U.S. Sassuolo Calcio,9,4984,/m/03yvgp,Malta national football team,0.937343955039978
1169,/m/08pgl8,U.S. Sassuolo Calcio,10,1882,/m/0371rb,VfB Stuttgart,0.9369500279426575
9980,/m/04wp63,Ben Burtt,1,1720,/m/0c94fn,Gary Rydstrom,0.9182878732681274
9980,/m/04wp63,Ben Burtt,2,1769,/m/04ktcgn,Christopher Boyes,0.9047388434410095
9980,/m/04wp63,Ben Burtt,3,7395,/m/03m49ly,Skip Lievsay,0.8956053853034973
9980,/m/04wp63,Ben Burtt,4,6763,/m/02vqpx8,David Mills,0.8854634165763855
9980,/m/04wp63,Ben Burtt,5,6268,/m/0g9zcgx,Ve Neill,0.8841343522071838
9980,/m/04wp63,Ben Burtt,6,1422,/m/09rp4r_,Mark Berger,0.879602313041687
9980,/m/04wp63,Ben Burtt,7,1344,/m/0crx5w,Steven Levitan,0.8759085536003113
9980,/m/04wp63,Ben Burtt,8,3518,/m/092ys_y,Tom Johnson,0.8675616383552551
9980,/m/04wp63,Ben Burtt,9,9487,/m/027y151,Willie D. Burton,0.8658369779586792
9980,/m/04wp63,Ben Burtt,10,942,/m/039bp,Gene Hackman,0.865077555179596
10403,/m/06mvyf,Cleveland Institute of Music,1,10235,/m/034ns,Geography,0.9598075747489929
10403,/m/06mvyf,Cleveland Institute of Music,2,11807,/m/03q58q,Casablanca Records,0.958441972732544
10403,/m/06mvyf,Cleveland Institute of Music,3,9935,/m/03818y,Clark Atlanta University,0.9558782577514648
10403,/m/06mvyf,Cleveland Institute of Music,4,13058,/m/0pf5y,Mannheim,0.9531787037849426
10403,/m/06mvyf,Cleveland Institute of Music,5,3107,/m/0fnmz,California State University,0.9523938298225403
10403,/m/06mvyf,Cleveland Institute of Music,6,11197,/m/01r47h,Montclair State University,0.9514380693435669
10403,/m/06mvyf,Cleveland Institute of Music,7,1491,/m/0gh4g0,Caroline Records,0.951319694519043
10403,/m/06mvyf,Cleveland Institute of Music,8,14531,/m/0171c7,Australian Greens,0.9509885311126709
10403,/m/06mvyf,Cleveland Institute of Music,9,14279,/m/087z2,Yellow fever,0.950931966304779
10403,/m/06mvyf,Cleveland Institute of Music,10,11587,/m/02kxx1,University of Calcutta,0.950415313243866
2803,/m/041xyk,Real Salt Lake,1,13935,/m/02lw5z,E!,0.9685196876525879
2803,/m/041xyk,Real Salt Lake,2,14429,/m/06jtx,House of Romanov,0.9630753993988037
2803,/m/041xyk,Real Salt Lake,3,11190,/m/0jnpv,Dallas Stars,0.9626061916351318
2803,/m/041xyk,Real Salt Lake,4,8183,/m/03_jhh,Shanachie Records,0.9610803127288818
2803,/m/041xyk,Real Salt Lake,5,12763,/m/0l8bg,Posttraumatic stress disorder,0.9605286121368408
2803,/m/041xyk,Real Salt Lake,6,12941,/m/05fw6t,Children's music,0.9603772759437561
2803,/m/041xyk,Real Salt Lake,7,14183,/m/01tlyq,Ontario Liberal Party,0.9597352743148804
2803,/m/041xyk,Real Salt Lake,8,11001,/m/02c7lt,Ida Lupino,0.9594643115997314
2803,/m/041xyk,Real Salt Lake,9,13421,/m/0mgcc,Collingwood Football Club,0.9593251347541809
2803,/m/041xyk,Real Salt Lake,10,13158,/m/01ggbx,Mani Ratnam,0.9581929445266724
8751,/m/03y317,One Tree Hill,1,9686,/m/0k9ts,Delta Air Lines,0.934451699256897
8751,/m/03y317,One Tree Hill,2,12908,/m/02p72j,University of Kiel,0.9243044853210449
8751,/m/03y317,One Tree Hill,3,13398,/m/0s3pw,Champaign,0.9233864545822144
8751,/m/03y317,One Tree Hill,4,3575,/m/0mlyw,Skagit County,0.9227323532104492
8751,/m/03y317,One Tree Hill,5,11457,/m/07wtc,Durham University,0.9223350286483765
8751,/m/03y317,One Tree Hill,6,3555,/m/0xddr,Bloomington,0.9221793413162231
8751,/m/03y317,One Tree Hill,7,13934,/m/01yf40,Rawalpindi,0.9218065142631531
8751,/m/03y317,One Tree Hill,8,11610,/m/0xt3t,Summit,0.9216935038566589
8751,/m/03y317,One Tree Hill,9,9166,/m/03kmyy,Yale School of Medicine,0.9205738306045532
8751,/m/03y317,One Tree Hill,10,13240,/m/018d5b,Saskatoon,0.9181484580039978
11946,/m/01xl5,Cessna,1,3375,/m/03pmfw,Nikon Corporation,0.9509164690971375
11946,/m/01xl5,Cessna,2,11135,/m/05gjfk,Sandefjord Fotball,0.9411011338233948
11946,/m/01xl5,Cessna,3,7658,/m/01qwb5,Tuskegee University,0.9393700957298279
11946,/m/01xl5,Cessna,4,1975,/m/02jjdr,Concord Records,0.9383556842803955
11946,/m/01xl5,Cessna,5,10427,/m/02cgp8,Blue Ridge Mountains,0.9382975101470947
11946,/m/01xl5,Cessna,6,1373,/m/071x0k,Filipino,0.9379886984825134
11946,/m/01xl5,Cessna,7,8153,/m/02lv2v,Pace University,0.9378566741943359
11946,/m/01xl5,Cessna,8,14259,/m/019y_2,Harlem Renaissance,0.9371189475059509
11946,/m/01xl5,Cessna,9,12258,/m/04l58n,Connecticut Whale,0.9352556467056274
11946,/m/01xl5,Cessna,10,13899,/m/018vbf,1982 Lebanon War,0.9350447654724121
