entity_id,entity_raw,entity_text,dominant_relation,amp_00,amp_01,amp_02,amp_03,amp_04,amp_05,amp_06,amp_07,amp_08,amp_09,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51,amp_52,amp_53,amp_54,amp_55,amp_56,amp_57,amp_58,amp_59,amp_60,amp_61,amp_62,amp_63
11087,/m/0bm9xk,Hans J. Salter,award award nominee award nominations. award award nomination award nominee,0.1133653596-0.0232084692j,0.1441540867-0.0161960609j,0.1244942173-0.0010321550j,0.1171616614+0.0012789504j,0.0982004255+0.0008870349j,0.1179371104-0.0040357956j,0.1250332296+0.0275713205j,0.1141419262+0.0116483616j,0.1179565042-0.0159946717j,0.1120425090-0.0087018926j,0.1137323305+0.0073529948j,0.0799159110+0.0046153925j,0.1463735551+0.0108680502j,0.1306974590-0.0040929015j,0.1629849970+0.0476320796j,0.1134716645+0.0132511472j,0.0931548029-0.0312575959j,0.1251781285-0.0294814669j,0.1090153083-0.0015069740j,0.1072543487+0.0003830979j,0.1041915640-0.0133907739j,0.1308151782-0.0226055589j,0.1391603500+0.0287649333j,0.1332328469+0.0110861612j,0.0955274105-0.0371009149j,0.0955014974-0.0310334954j,0.0996974781-0.0059950235j,0.0727325901-0.0056295688j,0.1591284573-0.0270037930j,0.1447326690-0.0393695161j,0.1918129027+0.0316100307j,0.1364756823-0.0007793175j,0.1082757413-0.0023412192j,0.1466951966-0.0137093645j,0.1131455451+0.0111311199j,0.1162317842-0.0052776192j,0.1161006913+0.0127680320j,0.1517363042-0.0135725038j,0.1443893760+0.0363143682j,0.1453914791-0.0046121189j,0.0903431326+0.0199297555j,0.0949030221+0.0135781122j,0.0813991874+0.0289667565j,0.0645759031+0.0140977278j,0.1360956579+0.0454324298j,0.1416950971+0.0102395043j,0.1460282207+0.0728379637j,0.1200767756+0.0182991792j,0.0861908272-0.0102559701j,0.1212579682-0.0229365081j,0.0931712687+0.0108984252j,0.1004628167-0.0026183536j,0.1181435585-0.0004057663j,0.1586486846-0.0321747474j,0.1517077088+0.0396826938j,0.1606352627-0.0038041356j,0.0744630098+0.0002237390j,0.0793119073-0.0062241158j,0.0685068965+0.0166240335j,0.0552999005+0.0054570315j,0.1478808522+0.0155288335j,0.1514436454-0.0217264891j,0.1648933589+0.0631867424j,0.1364089102+0.0068111368j
12135,/m/045xh,"James Tiptree, Jr. Award",award award nominee award nominations. award award nomination award,0.0857702866-0.0187215582j,0.1265176237-0.0397573858j,0.0655774325-0.0043573631j,0.1305532753+0.0022239867j,0.1256291270-0.0425605960j,0.2248619199+0.0868094489j,0.0846174359-0.0206632484j,0.1908822805+0.1182437614j,0.0176747087-0.0353918076j,-0.0307503548-0.0402289592j,0.0147423372-0.0214806050j,-0.0075182505-0.0414418168j,0.0923444033-0.0880362764j,0.0793775693-0.1902607828j,0.0583953932-0.0480095074j,0.1047811806-0.1270423532j,0.0736710280-0.0335758999j,0.0211708322-0.1011551470j,0.0572175607-0.0157666691j,0.0516758673-0.0855694041j,0.1747588962-0.0077989576j,0.2632742822-0.0539686754j,0.1209609509-0.0079882964j,0.2483616173-0.0052316543j,-0.0246214569-0.0187051930j,-0.0075071976+0.0388706475j,-0.0147603527-0.0135204624j,-0.0216616392+0.0291875750j,0.0389717408-0.1215900183j,-0.1382107139-0.1124292612j,0.0247915015-0.0745313913j,-0.0844415724-0.1229677498j,0.0207184013+0.1013329700j,-0.0707209557+0.1391057521j,-0.0549435131+0.0538964719j,-0.1741868705-0.0170254707j,0.0634866357+0.0799570456j,-0.1337611079+0.1565112174j,-0.0135447709+0.0762234628j,-0.2276903391-0.0442633331j,0.0591403991-0.0191840734j,0.0545080677-0.0405800864j,0.0269871708+0.0217426773j,0.0433703437+0.0344486386j,0.0862111747-0.0212714616j,0.1500706524-0.0089993700j,0.0363434292+0.0323483124j,0.0487830937+0.1186702102j,0.0388812721+0.0823054984j,0.0548761077+0.0919952840j,-0.0287302006+0.0501744077j,-0.0612498559+0.0770618841j,0.0546537749+0.1001616046j,-0.0016742346+0.1993239820j,-0.0245654304+0.0773588121j,-0.1731715798+0.0852471516j,0.0109358476-0.0545618311j,-0.0404742211-0.0257153548j,0.0249908566-0.0156247374j,0.0071558421-0.0380663648j,0.0630735755-0.0844979659j,0.0040685702-0.1461918205j,0.0529959723-0.0076895319j,0.1021647751-0.0387859605j
8935,/m/08j7lh,Election,film film release date s. film film regional release date film release region,0.0897404626-0.0446157940j,0.1035913527-0.0173836183j,0.1019871682-0.0074072527j,0.0934297964+0.0122451587j,0.1070249975-0.0596371256j,0.1366501600+0.0175378956j,0.0999714509+0.0003218791j,0.0860172808+0.0506224297j,0.1794037223+0.0165354759j,0.0814719647+0.0675161183j,0.1348361522+0.0337164849j,0.0481596738+0.0462240279j,0.1948287487+0.0332007259j,0.0614697784+0.1248060688j,0.1091516018+0.0560040958j,0.0143905329+0.0686714053j,0.0583877675-0.0988893285j,0.1157381982-0.0512324125j,0.1002542451-0.0570864528j,0.1097043902-0.0004955933j,0.0822441429-0.1079971865j,0.1604121625+0.0067720311j,0.1027654037-0.0316536054j,0.0960191190+0.0581347980j,0.2025282085+0.0065952204j,0.0749594718+0.1114557162j,0.1485857964+0.0429522470j,0.0328937508+0.0775127187j,0.2014597207+0.0561035909j,0.0103045423+0.1725292355j,0.1025863960+0.0791794732j,-0.0244841892+0.0854647085j,0.0533699133-0.0661759824j,0.0632390156-0.0747364014j,0.0748486295-0.0438954756j,0.0736707672-0.0483744070j,0.0648159757-0.0943465382j,0.1249456704-0.0766845196j,0.0822008848-0.0434644334j,0.1029158607-0.0182279181j,0.1448089182-0.0157392044j,0.0902736709+0.0163473450j,0.1108372733+0.0027680951j,0.0578812137+0.0127417650j,0.1746118218-0.0084273815j,0.1038844287+0.0749613121j,0.1034897566+0.0234608091j,0.0438280664+0.0461118817j,0.0194723383-0.0953362733j,0.0636072978-0.1016036421j,0.0621323101-0.0744100958j,0.0847317949-0.0591582693j,0.0358686596-0.1192060933j,0.1445544660-0.0846051872j,0.0750507265-0.0624280348j,0.1147840396-0.0074175065j,0.1710434854-0.0112788491j,0.0968844965+0.0632905439j,0.1267474145+0.0210321341j,0.0544915274+0.0488013402j,0.1873445809+0.0310997814j,0.0638550669+0.1418488771j,0.1004529744+0.0560428351j,0.0114983395+0.0774905831j
1424,/m/051kv,Methodism,location statistical region religions. location religion percentage religion,-0.0001275787+0.0434018672j,-0.0319801010+0.0363240093j,-0.1196484342+0.0360902250j,-0.1517905593+0.0514156260j,-0.0262608416+0.0288248584j,-0.0401914977+0.0161640327j,-0.0001001060-0.0013721362j,-0.0743875578-0.0065069939j,-0.0520461425+0.0167951789j,-0.0384064429-0.0146761602j,-0.1039661467+0.0252387077j,-0.1207853183+0.0591083579j,-0.0500162132-0.0113129159j,-0.0272801332-0.0186104961j,0.0305558108+0.0247236490j,-0.0472762324+0.0042092684j,0.0686360151-0.0654488206j,0.0462786779-0.0570514686j,-0.3047761619-0.0456501320j,-0.1606214792-0.0205018781j,0.0290691443+0.0468369946j,0.0453602299+0.0259120334j,-0.0442465991-0.2099161297j,-0.0723068714-0.1313721985j,-0.0125621455+0.0377644673j,0.0126101645+0.0202465169j,-0.3859545290-0.1214420348j,-0.1272999495-0.0336222015j,-0.0439452119-0.0051639089j,-0.0196982902+0.0241336655j,-0.0381489918-0.2290112525j,-0.0662740320-0.0994765610j,-0.0349776931+0.0210926458j,-0.0224868376+0.0032802268j,-0.1749819815+0.0529995933j,-0.0819781423+0.0196238030j,-0.0588347614+0.0250947773j,-0.0506779477+0.0150526753j,-0.1673198491+0.0447947159j,-0.1192435548+0.0538403280j,-0.0502866805-0.0268100332j,-0.0135954265-0.0165639818j,-0.2203151435+0.1038530320j,-0.0714804977+0.0439365432j,-0.0865119100-0.0414714068j,-0.0438450798-0.0224149544j,-0.1547560841+0.1043269336j,-0.0797319487+0.0846418142j,0.0407445356-0.0798656270j,0.0032284723-0.0506268665j,-0.1273523420+0.0660571307j,-0.0228591785+0.0646120086j,0.0588612631-0.0125025436j,0.0296287518-0.0349964276j,-0.1483325660-0.0610907376j,-0.0529703945+0.0291495826j,0.0397148430+0.0487199426j,0.0229386315-0.0048829261j,-0.2304061800+0.0675991848j,-0.0002735725+0.0579475835j,-0.0175198466+0.0669719353j,0.0283192061+0.0214145444j,-0.2439036667-0.0811350495j,-0.0490389541+0.0419969335j
9674,/m/0bzrsh,1986 NCAA Men's Division I Basketball Tournament,time event locations,0.1095834300+0.0145573840j,0.1021587551-0.0111765349j,0.1003554314+0.0095080836j,0.1095657051-0.0057923803j,0.1358560324-0.0128152445j,0.1083759069-0.0367879197j,0.1417177171+0.0030170982j,0.1388493627-0.0163542256j,0.1791944206-0.0231328979j,0.1311205328+0.0279677268j,0.1125760823-0.0243036970j,0.0996079296+0.0231409296j,0.1473594904+0.0056125894j,0.0915964171+0.0380458049j,0.1083398536+0.0131620681j,0.0736849457+0.0474019013j,0.1180260554-0.0215443932j,0.1218661293-0.0162296258j,0.0864292607+0.0048253699j,0.1031261235+0.0201822110j,0.1278960407-0.0666175038j,0.1214370802-0.0552092753j,0.1181370988-0.0108824642j,0.1298549622+0.0070208469j,0.1902635098-0.0300228596j,0.1425377578+0.0729394481j,0.0970246717+0.0039580734j,0.0723866522+0.0679907128j,0.1522706598-0.0099145826j,0.0966235772+0.0642483011j,0.0855413303+0.0266658626j,0.0428026766+0.0714527071j,0.1031533629+0.0285146218j,0.0951911286-0.0199731160j,0.0845564380+0.0118826721j,0.0889722481-0.0218826421j,0.1507197320-0.0104014343j,0.1076328680-0.0624450371j,0.1412506849-0.0048976014j,0.1266064197-0.0534169525j,0.1889917552+0.0104189143j,0.1351765245+0.0211880077j,0.1073324233-0.0136727011j,0.0932102799+0.0085395426j,0.1740043908+0.0200467221j,0.1129188165+0.0263555851j,0.1138519943+0.0126696806j,0.0854797214+0.0292841326j,0.1132798791+0.0025156287j,0.1116801351-0.0187292378j,0.0703039989+0.0120750116j,0.0852594152+0.0062582549j,0.1426627189-0.0596661456j,0.1182425469-0.0751883984j,0.1138558686-0.0102309436j,0.1218812615-0.0208119825j,0.1956984103+0.0171081610j,0.1386550665+0.0728332177j,0.0871759728+0.0165815558j,0.0677737296+0.0553438850j,0.1770975143+0.0127185509j,0.1153045371+0.0613116324j,0.0865039304+0.0316275768j,0.0545302778+0.0627257973j
6912,/m/027571b,Los Angeles Film Critics Association Award for Best Actress,award award winning work awards won. award award honor award,0.1185640618-0.0155252488j,0.1027375311+0.0248010363j,0.0684258863+0.0288941637j,0.0660275370+0.0408747867j,0.0810501128+0.0620237030j,0.0514106192+0.0837316290j,-0.0030618024+0.0608427189j,-0.0257039331+0.0468668602j,-0.0622893870-0.0429305285j,-0.1234744862-0.0217884816j,-0.0137283551-0.0487969406j,-0.0756391212-0.0750095025j,-0.0197519306-0.0641373098j,-0.0787900239-0.1242758185j,0.0248265862-0.0362466648j,0.0338101536-0.1239444092j,0.1007227972-0.0019008743j,0.0871100947+0.0306230001j,0.0719833598+0.0315186419j,0.0633444265+0.0436691605j,0.0527683720+0.0635945573j,0.0218421128+0.0794491693j,-0.0070155575+0.0626461655j,-0.0459528528+0.0464687496j,-0.0957273617+0.0231809467j,-0.1154123694+0.1222064272j,-0.0777192786-0.0281636678j,-0.1781834811+0.0552335382j,-0.0706764758-0.0391961262j,-0.1914070845-0.0157995448j,-0.0190485250-0.0611533001j,-0.1488177180-0.1481182724j,-0.0247579999+0.1446721107j,-0.1208376810+0.0831116885j,-0.1109235883+0.0647269115j,-0.1701472402-0.0089515550j,-0.0570549816+0.1333011538j,-0.1743777543+0.1098470688j,-0.1398191750+0.0437860712j,-0.2677003145-0.0249432176j,-0.0685147643-0.0557737760j,-0.0990101248-0.0912046880j,0.0092313346-0.0354278646j,0.0312576741-0.0870006830j,-0.0086117033-0.0204899888j,0.0033196053-0.0764445066j,0.0114612356+0.0008131374j,0.0895321295-0.0213735271j,-0.0190208331+0.1305715442j,-0.1164027601+0.1111846268j,-0.1021124572+0.0827987716j,-0.2010259777+0.0364143178j,-0.0510707498+0.0975333676j,-0.1438897401+0.0982903093j,-0.1217925474+0.0395311862j,-0.2609834969+0.0038051168j,-0.1279416233+0.0355186760j,-0.1798145622+0.0970648676j,-0.0548384599-0.0390652195j,-0.1290259063-0.0740629286j,-0.0316011906-0.0057355710j,-0.0776238814-0.0334574655j,0.0024847954-0.0107204774j,0.0347501449-0.1051849201j
520,/m/03lpp_,Washington Nationals,sports sports team roster. baseball baseball roster position position,0.1202447712+0.0242351517j,0.1252780408+0.0466454141j,0.0985933840+0.0224998109j,0.1087156981+0.0202345718j,0.1429900378-0.0262302160j,0.1544705033+0.0035052963j,0.1179754660-0.0280916914j,0.1259925663-0.0288314447j,0.0965274274+0.0391088724j,0.0828650668+0.0487937964j,0.0769940317+0.0260809213j,0.0722067952+0.0211325660j,0.1622976363+0.0393566228j,0.1353051066+0.0629477873j,0.1315734535+0.0129484972j,0.1172207072+0.0120928809j,0.0955682620+0.0096027935j,0.0885801613+0.0186716467j,0.0884972140+0.0100854058j,0.0839476734+0.0026389472j,0.1362632364-0.0075423494j,0.1243099645+0.0131538585j,0.1271230876-0.0156747866j,0.1157886237-0.0174914598j,0.0894640237+0.0238518864j,0.0681358650+0.0268405508j,0.0790398195+0.0152941272j,0.0631284267+0.0074095484j,0.1705850214+0.0636008382j,0.1196388826+0.0705916882j,0.1580300182+0.0320464633j,0.1198515147+0.0220918600j,0.0962847248-0.0363205411j,0.0979928598-0.0473495834j,0.1023622081-0.0039103706j,0.1007662937-0.0328977443j,0.1181391850-0.0450523421j,0.1185688004-0.0513481908j,0.1262102127-0.0151025811j,0.1195472181-0.0431928150j,0.1116442755-0.0256151203j,0.0951451883-0.0317694508j,0.1069112793-0.0012536843j,0.0882230550-0.0276404247j,0.1878450066+0.0039499467j,0.1586996913-0.0029561771j,0.1757375002+0.0273307040j,0.1475827694-0.0122490460j,0.0800911188-0.0240755100j,0.0692602322-0.0309695546j,0.0943590254+0.0013457080j,0.0808278993-0.0251837205j,0.1221907064-0.0099545075j,0.1059763581-0.0178728346j,0.1382954866+0.0202969015j,0.1197953075-0.0148322172j,0.1031327397-0.0182656720j,0.0746687204-0.0239555109j,0.1105866283+0.0035028313j,0.0786199421-0.0251260940j,0.2014492303+0.0673991367j,0.1486782581+0.0376030281j,0.2065510154+0.0981274471j,0.1616419703+0.0257420260j
488,/m/01gvr1,Cicely Tyson,award award winner awards won. award award honor award winner,0.1393773109+0.0252518263j,0.1360721588+0.0203245990j,0.0980669707+0.0380234160j,0.1115217209+0.0245390106j,0.0785900205+0.1410573125j,0.1080272421+0.1007605195j,0.0497364961+0.1017274633j,0.0877440497+0.0744317472j,0.1399315596-0.1089238375j,0.0306388363-0.1716436297j,0.1402937174-0.0403838828j,0.0663221180-0.1349837333j,0.1048826799+0.1108761728j,0.1144417971-0.0365074016j,0.0585829690+0.1045838445j,0.0987638608-0.0138400290j,0.0955378339+0.0756309554j,0.0858581960+0.0739534944j,0.0524893664+0.0681907013j,0.0614021420+0.0643089339j,-0.0009590907+0.1539257765j,0.0358422101+0.1344691664j,-0.0109644383+0.1018573418j,0.0283994041+0.0991766602j,0.1220001429-0.0914140642j,0.0478756577-0.1608198732j,0.1165598631-0.0242237914j,0.0783255398-0.1120212153j,0.0933821499+0.1036694646j,0.1231490746-0.0290964451j,0.0438111499+0.0949820951j,0.0987633169-0.0025169430j,0.1275904626-0.0338225439j,0.1122824326-0.0494524017j,0.1132495105-0.0172665641j,0.1063787416-0.0494673476j,0.1113409251+0.0997794047j,0.1224892139+0.0360488854j,0.0905663148+0.0781672671j,0.1118005514+0.0176706370j,0.0186506864-0.1378589571j,-0.0991823971-0.1083657593j,0.0580116101-0.1189920455j,-0.0727181807-0.1235980690j,0.1257780492+0.0230915286j,0.0473300740-0.0870969594j,0.1042913422+0.0412061177j,0.0504888892-0.0735019371j,0.1011826396+0.0369618163j,0.0931338668+0.0266288891j,0.0782893226+0.0431347489j,0.0842824280+0.0243758466j,0.0321850926+0.1339598745j,0.0676455051+0.0949016437j,0.0218720082+0.1029773653j,0.0651730895+0.0743565112j,0.0328532830-0.1155603379j,-0.0656392872-0.1246304512j,0.0656201094-0.0875542685j,-0.0316683054-0.1281479895j,0.1118704528+0.0332994051j,0.0669240803-0.0818547383j,0.0850440711+0.0498809181j,0.0664289892-0.0626397058j
1535,/m/0170pk,Geoffrey Rush,award award nominee award nominations. award award nomination award nominee,0.1384286433+0.0588609725j,0.1300093979+0.0037583355j,0.1250314116+0.0816868171j,0.1145301163-0.0107637867j,0.0304433592+0.1312985718j,0.0855788291+0.0483720750j,0.0367195904+0.1374385804j,0.0933631212+0.0135131925j,0.1823556423-0.0361718535j,0.0256997347-0.1534396559j,0.1687278152+0.0151175177j,0.0145421140-0.1272269636j,0.0330564007+0.1357846707j,0.0712146834-0.0322162919j,0.0270758532+0.1340880096j,0.0533973053-0.0489762612j,0.1016343385+0.1092733890j,0.0906993896+0.0829402953j,0.0630966872+0.1107188016j,0.0810357332+0.0619614199j,-0.0400249884+0.1500881612j,0.0345776379+0.1073020026j,-0.0357633680+0.1406875104j,0.0650479943+0.0789244249j,0.1561289728-0.0643154234j,0.0485317893-0.1751549840j,0.1197106391-0.0076272646j,0.0283651948-0.1193311885j,0.0538983531+0.1219831929j,0.0947233438-0.0392422564j,0.0320149884+0.1017455235j,0.0597432107-0.0491793640j,0.1384584457-0.0263643749j,0.1062627509-0.0813043863j,0.1384643912-0.0342768840j,0.0612217374-0.1039338484j,0.0905452743+0.0889772326j,0.0987181142-0.0171034075j,0.1143167019+0.0631991178j,0.0665706545-0.0680446625j,0.0611297898-0.1333370060j,-0.1254029423-0.0966586173j,0.0688083097-0.1205208451j,-0.1221086308-0.0500208959j,0.0992920697+0.0464257598j,0.0057573728-0.0720828697j,0.1007818282+0.0275471099j,-0.0295618847-0.0575798415j,0.1112638563+0.0465388037j,0.1086312830+0.0269888695j,0.1001569629+0.0468321145j,0.0990968645-0.0070093330j,0.0219596978+0.1298480779j,0.0773673728+0.0715586916j,0.0478619859+0.1156910360j,0.0977690443+0.0140323769j,0.0475266762-0.1172839552j,-0.1003953069-0.1444811076j,0.0487923808-0.0815426186j,-0.0934203044-0.0834109709j,0.0924442559+0.0350236781j,0.0272211600-0.0913517401j,0.0750032589+0.0211117677j,-0.0175940972-0.0702311024j
3582,/m/0d_wms,Superman II: The Richard Donner Cut,award award nominated work award nominations. award award nomination nominated for,0.0445430651-0.0447586440j,0.0610591769-0.0460719541j,0.0549773499-0.0298821107j,0.0812098011-0.0055613038j,0.0574683398-0.0525787175j,0.1115382314-0.0324160308j,0.0574227795-0.0274246372j,0.0906564966+0.0308105741j,0.0788711160-0.0036203377j,0.0690524057+0.0976367742j,0.0832162425+0.0207578130j,0.0076588797+0.1276580989j,0.0879219472-0.0074582864j,0.0451032780+0.1468008012j,0.0750411153+0.0172692481j,-0.0331260003+0.1198316962j,0.0000930482-0.0889763758j,0.0393044576-0.0936381817j,0.0179795697-0.0688240156j,0.0664170459-0.0519732833j,0.0403771549-0.1247410476j,0.1487596780-0.0902158245j,0.0423113219-0.0688361824j,0.1078235954-0.0042421911j,0.1120159253+0.0144312922j,0.0370601304+0.1285606027j,0.0906731486+0.0300348476j,-0.0216312259+0.1125054955j,0.1380195022+0.0563147068j,-0.0595500134+0.1913889945j,0.0892498717+0.0510783009j,-0.0886203647+0.1019618362j,0.0010122694-0.0764231086j,0.0012342394-0.0919150785j,0.0126631614-0.0668689013j,0.0439464934-0.0773140267j,0.0322411060-0.0796675012j,0.0864832252-0.0941409916j,0.0349215306-0.0541858077j,0.0911447853-0.0306594223j,0.1010202393-0.0246254839j,0.1151570231+0.0890422314j,0.0957578197-0.0068145711j,0.0600433312+0.1194228977j,0.1045578048-0.0048299292j,0.0576538667+0.1605398655j,0.0776627660+0.0147638703j,-0.0147081371+0.1183364466j,-0.1010966748-0.1014354452j,-0.0704229400-0.1412528604j,-0.0521136299-0.0811655074j,0.0014980193-0.1120556965j,-0.0202903338-0.1787348390j,0.1201618016-0.1933535784j,0.0047491016-0.0970932841j,0.1026582420-0.0712507069j,0.1780060977-0.0124762719j,0.1086717248+0.1644147933j,0.1242566854-0.0022664415j,0.0345086977+0.1368785352j,0.1897608042+0.0797536448j,-0.0623695329+0.2484115958j,0.1085886881+0.0492635779j,-0.0737424567+0.1260953397j
3811,/m/031q3w,Horace Mann School,education educational institution students graduates. education education student,0.1119577661-0.0407423712j,0.1290068477-0.0289302934j,0.1476498693-0.0100657707j,0.1306328923+0.0203384478j,0.1369879693-0.0070174038j,0.1273277551-0.0259530321j,0.1215559840+0.0116635105j,0.0947617814+0.0042948537j,0.1073947847+0.0026391835j,0.1220628321+0.0193339922j,0.1271462440+0.0192475673j,0.1096527651+0.0440374278j,0.1487040520+0.0432989150j,0.1506623775+0.0204655454j,0.1279835999+0.0350060314j,0.1029506326+0.0233904086j,0.1081079021-0.0057002641j,0.1248586923-0.0284270011j,0.1316434443+0.0294740386j,0.1239384115+0.0156233022j,0.1251818538+0.0557479560j,0.1360796094-0.0046717580j,0.1083735228+0.0613301471j,0.0989445746+0.0151588358j,0.0881901011+0.0126452362j,0.1089827940-0.0036187530j,0.1044555306+0.0271476768j,0.1040494740+0.0174559839j,0.1203877330+0.0757695958j,0.1449592412+0.0151760262j,0.1076633260+0.0608584285j,0.1030953526+0.0161316171j,0.1010560244-0.0343037024j,0.1250879616-0.0517075285j,0.1288813502-0.0316830873j,0.1315485835-0.0290760510j,0.1538099200-0.0082795331j,0.1527077854-0.0652478635j,0.1364276111-0.0141018853j,0.1119583547-0.0426945910j,0.0741990432+0.0209729895j,0.0991314873+0.0214709267j,0.0900871009+0.0190466046j,0.0934168100+0.0228617713j,0.1235893741+0.0667938888j,0.1547865868+0.0236583687j,0.1151003763+0.0343339294j,0.1072354838+0.0043541538j,0.0977975950-0.0152511839j,0.1152975038-0.0670324862j,0.1241457760-0.0104927532j,0.1246808693-0.0476781018j,0.1516945213+0.0435141325j,0.1645696759-0.0662282258j,0.1392020136+0.0270807426j,0.1215635315-0.0475896783j,0.0626075715+0.0166011993j,0.0895686150-0.0105651198j,0.0779787675+0.0133358054j,0.0889937654-0.0093461759j,0.1061832532+0.0792422816j,0.1531033665-0.0029466162j,0.1040833294+0.0460391901j,0.1085826084-0.0151592316j
8279,/m/02y7sr,Duff McKagan,music record label artist,0.1621309370-0.0283556096j,0.1381558925-0.0004675020j,0.1545271873+0.0698951855j,0.1036092341+0.0388513990j,0.1234778911+0.1011049896j,0.1121723428+0.0355484188j,-0.0004602892+0.1383002847j,0.0444147475+0.0652240142j,0.1686795205-0.1073642299j,0.0615223907-0.0718067363j,0.2411225587+0.0216391720j,0.0695515350-0.0538868383j,0.1797685623+0.0951671079j,0.0795703381-0.0532073900j,0.0261939876+0.1868484169j,0.0856172964-0.0067132623j,0.1304815561+0.0224795528j,0.1070047766+0.0370686054j,0.0632404462+0.1164019778j,0.0451852456+0.0736471191j,0.0445508286+0.1078508496j,0.0622172616+0.0638963133j,-0.0755959228+0.0700219125j,-0.0151479142+0.0576735809j,0.1536292285-0.1113498807j,0.0482748784-0.0690012723j,0.2159742713+0.0711791515j,0.0674987361-0.0332179032j,0.1505418420+0.0952266082j,0.0700969994-0.0418989249j,-0.0456588753+0.1678003073j,0.0710741654+0.0211695470j,0.1416474134-0.0613373183j,0.0731989518-0.0608960129j,0.1355749816-0.0311726667j,0.0501708090-0.0498149619j,0.1111121923+0.0410041027j,0.0596004464-0.0352750160j,0.0653632656+0.0648410395j,0.0449811667-0.0168072842j,0.0172100160-0.1759867668j,-0.0429907441-0.0289240517j,0.0698288679-0.1866160035j,-0.0649464503-0.0187096260j,0.1306421310-0.0724981055j,-0.0521171242-0.0576436184j,0.1403670758+0.0005508640j,-0.0419059992-0.0757240504j,0.1245654449+0.0080408156j,0.0752178431-0.0187407304j,0.0872000605+0.0547540523j,0.0518561490-0.0019532139j,0.0478876717+0.0723398253j,0.0519976094+0.0043069506j,-0.0107485019+0.0606276803j,0.0278115887+0.0177224036j,0.0269618109-0.1656535566j,-0.0399399847-0.0243614390j,0.1165519059-0.1315815747j,-0.0490326285-0.0300535969j,0.1223584712-0.0370672345j,-0.0356365815-0.0541807078j,0.0988087356+0.0577571653j,-0.0036201144-0.0691435933j
9863,/m/0p76z,Jethro Tull,music genre artists,0.1324478537-0.0284894407j,0.0977726728-0.0366617292j,0.1090140194+0.0772344247j,0.0591993295+0.0470545292j,0.1697804183+0.0243662708j,0.0839384571-0.0236715693j,0.0294671580+0.1506057680j,0.0200419910+0.0498137064j,0.1096302345-0.1505313218j,0.0005184859-0.1608744115j,0.1686339080-0.0040472299j,0.0973670259-0.0492099859j,0.2351175547-0.0406462625j,0.0755155012-0.1375931650j,0.0808494091+0.1780170649j,0.0803321451+0.0382553786j,0.0839706287+0.0946749896j,0.0464538187+0.0973963439j,-0.0301858149+0.1246618032j,-0.0555103458+0.0501844436j,0.0345012508+0.1340609938j,0.0139080677+0.0767957196j,-0.1271847188+0.0639567003j,-0.0510213971+0.0011975244j,0.2088804394-0.0958692506j,0.1330925673-0.1116214395j,0.1892791986+0.1516413391j,0.1049183160+0.0830972567j,0.2332508862+0.1131668165j,0.1506324410-0.0118616810j,-0.1056006923+0.2630349100j,-0.0171417110+0.1102384403j,0.0559991300-0.0817430541j,0.0047090892-0.0497218147j,0.0585290305-0.0756099597j,0.0120045245-0.0356576890j,0.0896521583-0.0522800498j,0.0011761198-0.0386620089j,0.1047043130-0.0093646776j,0.0180753730-0.0230286252j,-0.0101563437-0.1200848445j,-0.0594807491-0.0355338752j,-0.0010351706-0.1104876548j,-0.0364954732-0.0354664885j,0.0798932612-0.0877897069j,-0.0382027850-0.0421755500j,0.1090251058-0.0458107665j,-0.0047718044-0.0439250395j,0.0748081729+0.0479576439j,0.0344220549+0.0308203511j,0.0466657430+0.0391968153j,0.0083032958+0.0154572222j,0.0304791369+0.0770186186j,0.0150521360+0.0199760515j,-0.0019717766+0.0579419583j,0.0022587250+0.0091829887j,0.1315729022-0.0861560255j,0.0423981287-0.0617918819j,0.1086060628-0.0323174372j,0.0278830864-0.0164420158j,0.1233673096+0.0594934560j,0.0398669988-0.0156498998j,0.0556003787+0.0837974101j,0.0181474555-0.0009424645j
