entity_id,entity_raw,entity_text,dominant_relation,pca_x,pca_y,tsne_x,tsne_y
5661,/m/0jxy,Anime,film film genre,0.28495365,-1.3098025,-2.6788406,-46.87078
9626,/m/0b_6lb,1984 NCAA Men's Division I Basketball Tournament,time event locations,-0.24546812,0.288135,-6.923649,5.0019817
4901,/m/0l2v0,San Luis Obispo County,location location adjoin s. location adjoining relationship adjoins,-0.14769726,0.31323862,-0.7035198,2.4024792
14330,/m/015q02,Perak,people person places lived. people place lived location,-0.13738291,0.29693854,0.07723575,-4.1370044
6951,/m/0k4bc,Shane,film actor film. film performance film,-0.45870227,-0.231491,-47.601727,-8.084959
11310,/m/03188,Federated States of Micronesia,organization organization member member of. organization organization membership organization,-0.24576937,-0.09960231,-4.109113,-25.419195
4097,/m/065zf3p,RB Leipzig,sports sports position players. sports sports team roster team,-0.040614903,0.2958517,-13.757448,25.30499
7484,/m/01wphh2,Nana Mizuki,music genre artists,0.03931261,0.35885817,10.969937,11.059724
4949,/m/01y9st,Ontario College of Art & Design,location location contains,-0.28428566,0.24831367,-15.739653,4.4394827
3263,/m/0tbql,Wichita,people person place of birth,-0.19071855,0.031047523,-7.3151283,-20.085384
6302,/m/058wp,Mecca,location location time zones,-0.52553177,-0.042758048,-27.486738,0.73771733
7916,/m/06srk,Senegal,location location adjoin s. location adjoining relationship adjoins,-0.1394809,-0.40779734,-3.0435524,-27.011246
1747,/m/07hnp,Thiamine,food food nutrients. food nutrition fact nutrient,-0.17808183,-0.32446814,-26.281668,-15.284472
3886,/m/032zq6,What Dreams May Come,film film other crew. film film crew gig film crew role,-0.49423975,-0.48999694,-52.74308,-17.608513
6248,/m/03c0t9,San Lorenzo de Almagro,sports sports position players. sports sports team roster team,-0.45234764,0.1067729,-22.852272,18.417051
9370,/m/0ddbjy4,Dredd,film film release date s. film film regional release date film release region,-0.481319,-0.03469187,-43.772312,-1.4368796
14487,/m/09hljw,Tribal chief,people profession specialization of,-0.13455595,0.3139181,-1.7787782,17.139904
9417,/m/0b1t1,London,people person place of birth,-0.15338601,-0.4370488,-8.432752,-26.15487
4847,/m/02lvtb,Andy Williams,music genre artists,0.6432254,0.059376717,45.396523,1.1985203
11456,/m/0167bx,Hepatitis B,medicine symptom symptom of,-0.41678697,0.124626875,-19.744059,-7.220079
4837,/m/0b44shh,Beginners,film film release date s. film film regional release date film release region,-0.60548294,-0.3932,-57.53288,-7.993826
359,/m/032nwy,Michael Brecker,award award ceremony awards presented. award award honor award winner,0.7779643,-0.04474151,52.277363,-1.0779041
10784,/m/0bbz66j,Australians,people ethnicity people,-0.31123435,0.2316997,-12.613622,-4.018846
14105,/m/015cl6,Medal of Honor,award award category winners. award award honor award winner,-0.12734996,0.2816711,1.0462235,4.977844
4497,/m/05sw5b,Recess: School's Out,film actor film. film performance film,-0.5562998,-0.48338422,-58.946976,-12.642991
132,/m/06151l,Freddy Rodriguez,award award nominee award nominations. award award nomination award nominee,0.88875604,-0.112027526,57.87666,12.169993
13077,/m/026sb55,Alan Hume,film film cinematography,-0.28634655,0.2714324,-11.955578,4.915518
11236,/m/02ktrs,Jennifer Hudson,award award nominee award nominations. award award nomination award,0.81608325,-0.01436466,53.650898,3.0580592
12751,/m/0kd69,County Armagh,location location contains,-0.43103462,0.14494514,-21.84326,-3.7499347
12200,/m/04cx5,Kathmandu,base biblioness bibs location country,-0.12702496,0.16706842,1.1414503,-8.6097
803,/m/01q7cb_,Fred Durst,base popstra celebrity dated. base popstra dated participant,0.64273614,0.19605047,42.3352,3.5240035
9935,/m/03818y,Clark Atlanta University,education educational institution colors,-0.3103025,0.25253975,-10.827464,-2.4957736
12208,/m/0hx5f,Durham,people person place of birth,-0.34339142,0.21825725,-16.687582,7.6957235
8138,/m/02002f,Sinhala Language,language human language countries spoken in,-0.26003802,0.23873621,-10.408755,7.5376596
4689,/m/022g44,David Hemmings,award award nominee award nominations. award award nomination award nominee,0.012803003,0.208386,5.9439178,21.536594
12709,/m/0ql86,Third Crusade,military military conflict combatants. military military combatant group combatants,-0.2809248,0.23137039,-8.493199,11.76723
14263,/m/04j5jl,Master of Ceremonies-GB,people person profession,-0.17241527,0.3259861,-0.11066948,18.811516
9946,/m/0tgcy,Covington,location hud county place place,-0.40323913,0.15822136,-12.433211,-9.742123
5772,/m/01cmp9,Chicago,award award category nominees. award award nomination nominated for,-0.52604085,-0.8087083,-60.138817,-18.947905
3588,/m/019vgs,Tim Allen,film actor film. film performance film,0.53709304,0.29096538,35.281216,9.10881
10430,/m/0gx159f,St. John's IceCaps,ice hockey hockey team current roster. sports sports team roster position,-0.09306,0.31165266,6.2819557,16.827469
3115,/m/02jjt,Entertainment,business business operation industry,0.117882445,-0.46434802,-1.755209,-38.056534
10172,/m/03tbg6,Cats & Dogs,film actor film. film performance film,-0.46017158,-0.4154052,-49.025875,-14.35139
4106,/m/03c3jzx,Mongol conquests,military military conflict combatants. military military combatant group combatants,-0.40044236,0.15647781,-16.4035,-1.4491965
11104,/m/0325dj,Troy University,education educational institution colors,-0.38674325,-0.011200845,-17.40417,-16.098219
12379,/m/0fvvg,Frankfort,location hud county place place,-0.3094058,0.20589757,-2.8351066,-8.875576
11811,/m/03v9w,Iberian Peninsula,location location contains,-0.28417486,0.1579681,-3.92528,-18.039541
12574,/m/0m__z,Galway,location location adjoin s. location adjoining relationship adjoins,-0.36699653,0.19003034,-11.266321,-5.0866137
10800,/m/0fms83,Goya Award for Best Director,award award category nominees. award award nomination nominated for,0.23144156,0.11233944,5.629057,-11.768878
11155,/m/0cq4k_,FC Zorya Luhansk,soccer football team current roster. soccer football roster position position,-0.26477522,0.26715964,-15.767633,21.935415
2240,/m/01f7kl,Back to the Future Part III,film film genre,-0.55297315,-0.14444733,-40.51704,-3.3462596
10293,/m/0g2jl,Washington University in St. Louis,education educational degree people with this degree. education education institution,-0.36469233,0.15285015,-17.81424,-11.8796215
1591,/m/07sgfvl,Heather Elizabeth Morris,award award winner awards won. award award honor award winner,0.7734689,0.021978676,55.332542,14.828172
14374,/m/01pk8b,Jeddah,base biblioness bibs location country,-0.39380485,0.17950577,-20.214954,4.973406
10589,/m/01ydtg,Spoken word,music genre artists,0.12735175,0.35304826,16.347145,12.4577875
645,/m/0415svh,Gary Goetzman,award award nominee award nominations. award award nomination award nominee,0.7984003,0.0830763,52.889706,9.476116
5061,/m/06hmd,Robert E. Howard,influence influence node influenced by,0.54012954,0.24781245,36.39532,3.3619046
12920,/m/0njpq,Genesee County,location location adjoin s. location adjoining relationship adjoins,-0.32796746,0.18977112,-8.445325,-13.517499
7222,/m/0233bn,Infernal Affairs,film film release date s. film film regional release date film release region,-0.49838775,-0.23039374,-49.215504,-5.7768593
546,/m/0dj0m5,Christopher Columbus: The Discovery,award award category nominees. award award nomination nominated for,-0.59684956,-0.07280341,-38.952206,-2.0048993
9495,/m/01kgg9,Joan Blondell,base popstra celebrity friendship. base popstra friendship participant,0.068674594,0.37045425,12.9035845,12.344969
14448,/m/049c6t,Earache Records,music record label artist,-0.23337762,0.28589433,-5.1281743,12.417748
11998,/m/088n7,Japanese yen,education university domestic tuition. measurement unit dated money value currency,-0.2903673,0.075390756,-22.147583,19.874407
2153,/m/02qvyrt,BAFTA Award for Best Film Music,award award category nominees. award award nomination nominated for,0.51022655,-1.0179671,16.084606,-43.569294
1476,/m/021vwt,Edward Herrmann,award award nominee award nominations. award award nomination award nominee,0.86737794,-0.06861079,56.94738,13.074699
4835,/m/03c_cxn,Happy-Go-Lucky,award award category nominees. award award nomination nominated for,-0.4523573,-0.6151172,-54.519096,-19.10546
5352,/m/0bx_q,Brooke Shields,base popstra celebrity dated. base popstra dated participant,0.57609487,0.24966365,38.299675,12.498023
12246,/m/0pksh,Tsui Hark,people person profession,-0.0812563,0.3317564,3.6609223,16.361568
13208,/m/0f11p,"Somerville College, Oxford",education educational degree people with this degree. education education institution,-0.34309876,0.19634813,-16.419655,0.21538842
2877,/m/01hb1t,School of Visual Arts,education educational institution students graduates. education education student,-0.24260755,0.29624176,-6.8575373,0.21206492
3289,/m/039bpc,Nick Lachey,base popstra celebrity friendship. base popstra friendship participant,0.4974965,0.30875528,31.561882,4.8516912
2165,/m/0d06vc,Iraq War,military military conflict combatants. military military combatant group combatants,-0.20975287,0.22483575,-5.6053467,14.745633
12886,/m/0hkf,Agriculture,education educational institution students graduates. education education major field of study,-0.0066108406,0.0037104487,0.72347355,-13.74161
13654,/m/02b1zs,Clyde F.C.,soccer football team current roster. sports sports team roster position,-0.16557543,0.25134748,-0.626781,8.811691
5994,/m/015q1n,University of Kansas,sports professional sports team draft picks. sports sports league draft pick school,-0.35926557,0.004173696,-18.306866,-16.272074
8697,/m/01wg6y,George Duke,people person profession,0.5443891,0.2026496,42.301952,-1.1875378
8221,/m/05314s,Province of Cagliari,location location contains,-0.25073606,0.26622397,-5.138682,12.473548
4465,/m/0sxmx,Platoon,award award category nominees. award award nomination nominated for,-0.5465467,-0.4751237,-51.118927,-13.629956
2695,/m/08k40m,Hot Fuzz,film actor film. film performance film,-0.5259742,-0.106077194,-41.609756,-3.7434332
4210,/m/028k57,Eugene Levy,award award nominee award nominations. award award nomination award nominee,0.6033549,0.262119,36.486065,3.9393976
7894,/m/0h44w,Mandatory Palestine,language human language countries spoken in,-0.31644374,0.25488466,-10.603092,10.242923
13150,/m/0txrs,Salisbury,location hud county place place,-0.2874447,0.26257718,-16.311726,17.462872
12231,/m/0mny8,Fauquier County,location location adjoin s. location adjoining relationship adjoins,-0.33024877,0.20364094,-10.443835,-12.189865
5549,/m/067ghz,Alien,film film release date s. film film regional release date film release region,-0.51244015,-0.507665,-55.379494,-15.797502
1886,/m/022769,Judd Nelson,award award winner awards won. award award honor award winner,0.14345412,0.32778025,19.053808,17.202614
7673,/m/0nm6z,Oxford County,location location adjoin s. location adjoining relationship adjoins,-0.22487496,0.21603262,-17.004152,15.076994
1233,/m/04m1bm,Cinema Paradiso,award award category nominees. award award nomination nominated for,-0.59883994,-0.36452878,-53.97602,-8.419273
2306,/m/01x1cn2,Grace Jones,music genre artists,0.8081862,0.054872036,48.71141,2.5711398
12356,/m/0xzm,Activism,people person profession,-0.39408588,0.21424961,-14.078272,12.959204
3696,/m/06m6z6,David O. Russell,award award nominee award nominations. award award nomination award,0.6710001,0.17401373,44.00608,9.085931
11080,/m/01k3tq,Bulldog,base petbreeds city with dogs top breeds. base petbreeds dog city relationship dog breed,0.20163172,-0.54447365,54.61496,-6.1106863
11865,/m/0mbs8,Martha Plimpton,award award nominee award nominations. award award nomination award,0.1743437,0.33253467,26.132359,16.554224
11049,/m/04s1zr,The Gift,film actor film. film performance film,-0.46855253,-0.1986452,-43.303802,-5.3633394
6511,/m/05l4yg,Mary McCormack,award award nominee award nominations. award award nomination award nominee,0.66375786,0.18916178,40.69016,10.87104
9131,/m/01r5xw,Real Valladolid,soccer football team current roster. sports sports team roster position,-0.0713176,0.3791408,6.3714843,13.699071
5992,/m/0286gm1,Who's Afraid of Virginia Woolf?,award award category nominees. award award nomination nominated for,-0.5823952,-0.46027464,-56.723785,-9.099014
1479,/m/05x30m,Coburg,location location contains,-0.17795654,0.298405,-0.4288435,8.637123
6464,/m/0bw6y,Barbara Stanwyck,base popstra celebrity friendship. base popstra friendship participant,0.5907545,0.2296266,41.954433,3.3228555
228,/m/0g60z,The West Wing,award award nominee award nominations. award award nomination nominated for,-0.4819966,-0.7750844,-59.31524,-20.87238
4332,/m/0sv6n,Burlington,location location contains,-0.35403103,0.14668447,-12.221205,-11.863393
8791,/m/04vs9,Mauritius,olympics olympic sport athletes. olympics olympic athlete affiliation country,-0.15611042,-0.31353897,-2.9895363,-26.444891
2024,/m/0fqpc7d,15th Satellite Awards,award award ceremony awards presented. award award honor award winner,-0.099156514,-0.25470614,12.525273,-20.776445
13267,/m/03dctt,Priyadarshan,people person places lived. people place lived location,-0.07855022,0.36114645,0.89332443,13.112095
6038,/m/02_n7,Fort Wayne,location location contains,-0.3665002,0.0993734,-10.98723,-16.49874
13834,/m/0b24sf,Coimbatore district,location location contains,-0.12684108,0.26168674,1.9585348,15.633587
12271,/m/0n2vl,Ashtabula County,location location adjoin s. location adjoining relationship adjoins,-0.39928442,0.18204993,-14.245866,-7.0760255
11015,/m/0k29f,John Byrne,people person profession,-0.08902544,0.29305446,5.582457,19.812258
4295,/m/01gb54,DreamWorks,film film distributor films distributed. film film film distributor relationship film,0.6940099,-0.40526187,44.983807,22.263685
14389,/m/0jfx,Antarctica,user tsegaran random taxonomy subject entry. user tsegaran random taxonomy entry taxonomy,-0.21281292,0.2752638,-3.391814,9.90635
6242,/m/02bg55,The Butterfly Effect,film film release date s. film film regional release date film release region,-0.56073576,-0.28261605,-51.437904,-7.334324
10461,/m/01t8399,Ritchie Blackmore,music genre artists,0.5692124,0.17730051,44.917755,-0.56387466
6086,/m/05qt0,Politics,education field of study students majoring. education education major field of study,0.21397468,-0.847433,11.71626,-44.54348
1775,/m/04mn81,Pharrell Williams,award award nominee award nominations. award award nomination award nominee,0.8048088,0.054154873,53.33747,0.44927743
11056,/m/042rlf,Al-Hilal FC,sports sports position players. sports sports team roster team,-0.27002352,0.28408617,-15.962325,19.39337
3830,/m/0hm4q,Rector,organization role leaders. organization leadership organization,-0.24899249,0.2106936,-8.395973,16.093706
7724,/m/0rhp6,Melbourne,location location contains,-0.21803717,0.28588313,-4.8437543,-5.2060947
410,/m/017s11,Columbia Pictures,film film distributor films distributed. film film film distributor relationship film,0.6550405,-0.11308488,44.467102,22.11251
10150,/m/0rmby,Fort Myers,location location contains,-0.39568597,0.19834149,-18.291067,3.69548
9198,/m/05nrkb,Professional Children's School,education educational institution students graduates. education education student,-0.15430798,0.3267656,-1.0078971,11.47156
5374,/m/049xgc,The Aviator,award award category nominees. award award nomination nominated for,-0.5460801,-0.7750747,-59.886414,-18.497604
9995,/m/0dxmyh,David Henrie,celebrities celebrity celebrity friends. celebrities friendship friend,0.22856109,0.2676407,24.40101,14.108123
3626,/m/04n_g,Lee Marvin,people person places lived. people place lived location,0.13233683,0.3068779,10.044805,3.067018
10611,/m/0tyww,Taunton,location location contains,-0.3735478,0.24130577,-12.890971,2.9403346
1035,/m/02prw4h,Talk to Me,film actor film. film performance film,-0.5481976,-0.16054463,-46.297478,-5.832798
10410,/m/024tj,Clarence Brown,people person profession,0.36651936,0.32216084,30.28058,14.225148
7606,/m/04z_3pm,Mary and Max,film film release date s. film film regional release date film release region,-0.4819945,-0.18438807,-44.20983,-4.4212136
11486,/m/013_gg,Hildesheim,location location contains,-0.15125121,0.33560508,0.49645498,16.959948
4951,/m/0178rl,Tim Rice,award award nominee award nominations. award award nomination award nominee,0.6900018,0.044261873,49.330963,14.768673
10637,/m/02vtnf,Stanley Donen,award award nominee award nominations. award award nomination award nominee,0.5275362,0.26062387,38.158916,8.986025
6689,/m/081bls,Screen Gems,film film distributor films distributed. film film film distributor relationship film,0.256845,0.2958383,26.131556,15.095182
1911,/m/035s95,The Newton Boys,film actor film. film performance film,-0.499264,-0.6873285,-58.612362,-19.728268
2290,/m/0frsw,The Police,music performance role regular performances. music group membership group,0.5752035,0.064555585,48.54124,-3.1232564
742,/m/05qd_,Paramount Pictures,film film distributor films distributed. film film film distributor relationship film,0.7431168,-0.29345825,44.881203,22.229603
609,/m/0kfpm,The Mary Tyler Moore Show,award award winning work awards won. award award honor award,-0.3990832,0.11363953,-25.617104,7.794281
4986,/m/0d9y6,Lexington,time event locations,-0.33890015,0.14510143,-7.4674673,-7.246464
8071,/m/03f7m4h,Barry Manilow,people person profession,0.76735735,0.028902233,51.72284,2.7418933
1902,/m/02q3n9c,Wellington Phoenix FC,sports sports position players. sports sports team roster team,-0.37241715,0.14474791,-21.544987,20.60838
1592,/m/050xxm,Corpse Bride,film actor film. film performance film,-0.5051491,-0.43182477,-53.301422,-14.161805
13107,/m/02blr4,Frankenstein's monster,media common netflix genre titles,-0.38230574,0.15769213,-20.947727,7.342967
8807,/m/09l9tq,Chris Killen,sports pro athlete teams. sports sports team roster team,-0.17820589,0.29322422,-2.2226348,13.741272
2222,/m/0127m7,Kevin Costner,award award nominee award nominations. award award nomination award nominee,0.7217446,0.118723094,48.049057,14.928215
6367,/m/02r6nbc,CWA Ian Fleming Steel Dagger,award award category disciplines or subjects,-0.24161495,0.2668898,-7.3572392,5.3103285
7432,/m/0215n,Cartoon,media common netflix genre titles,-0.30889642,0.07153165,-26.108713,10.387674
6078,/m/03hy3g,Jim Sheridan,award award nominee award nominations. award award nomination award,0.60216016,0.20805371,40.04863,15.55365
10985,/m/03b6j8,Poland national football team,sports sports position players. sports sports team roster team,-0.24118222,0.28631103,-15.082055,21.487083
12175,/m/024_dt,Grammy Award for Best Choral Performance,award award category winners. award award honor ceremony,0.25861907,-0.13129151,18.531384,-36.19442
11411,/m/01qcz7,Canton of Vaud,location location contains,-0.21782406,0.28681362,-4.306712,11.420714
8850,/m/02pptm,"California State University, Fresno",sports professional sports team draft picks. sports sports league draft pick school,-0.32265252,0.17005932,-12.060515,-0.3006942
6866,/m/0dqmt0,Avi Lerner,film film produced by,0.13606492,0.3467936,18.748917,10.940987
9622,/m/02qx1m2,Henry Blanke,award award nominee award nominations. award award nomination nominated for,0.10212988,0.35131294,13.534027,14.416238
12161,/m/07s9tsr,Nitin Chandrakant Desai,people person profession,-0.25985855,0.29888797,-4.8826876,9.358257
11904,/m/0yl_j,"Keble College, Oxford",organization organization headquarters. location mailing address citytown,0.0050825328,0.3492856,7.7051463,10.099411
2531,/m/0gfsq9,I Am Legend,film film genre,-0.45543206,-0.47807866,-54.643215,-15.946099
13736,/m/018ldw,Oakville,location location contains,-0.22582988,0.32306695,-2.2191947,1.7170831
10730,/m/05bjp6,School of American Ballet,education educational institution students graduates. education education student,-0.3859023,0.20566571,-13.420834,-5.885956
1622,/m/02nhxf,"Grammy Award for Producer of the Year, Non-Classical",award award nominee award nominations. award award nomination award,0.46847695,-0.7425181,18.076498,-42.108963
8017,/m/037ls6,Coconut milk,food food nutrients. food nutrition fact nutrient,-0.21246059,0.25395304,-0.7947167,21.815952
10086,/m/09x7p1,War in North-West Pakistan,base culturalevent event entity involved,-0.0034482628,0.36492044,8.244121,6.968991
6686,/m/0rvty,Decatur,location location contains,-0.19530998,0.30675042,-2.2421823,12.3592005
4583,/m/09p4w8,A Time to Kill,film actor film. film performance film,-0.5500147,-0.028583705,-40.032528,-1.0381343
536,/m/0cqhk0,Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Comedy Series,award award nominee award nominations. award award nomination award,0.544311,-1.0549479,15.8718815,-44.413628
11309,/m/025sf0_,Sodium,food food nutrients. food nutrition fact nutrient,-0.049140498,-0.40712708,-26.154667,-15.517042
6070,/m/021f30,Tokyo Yakult Swallows,sports sports team roster. baseball baseball roster position position,-0.38271207,0.20424986,-13.5265,15.915964
3559,/m/0ytc,A.S. Roma,soccer football team current roster. sports sports team roster position,-0.17970626,0.25399178,-16.253439,24.375101
7264,/m/07m4c,The Band,music performance role regular performances. music group membership group,0.44088387,-0.30251348,50.30211,-5.118553
7285,/m/0n5yv,Grafton County,location location adjoin s. location adjoining relationship adjoins,-0.34125704,0.08443737,-7.4102893,-12.264288
3868,/m/07cn2c,Stephanie Morgenstern,award award winner awards won. award award honor award winner,0.28304762,0.31198674,24.332106,6.4474106
5942,/m/05znbh7,Bodyguards and Assassins,film film genre,-0.4756987,-0.40641606,-53.520035,-13.068247
1627,/m/01ky2h,Sonny Rollins,music instrument instrumentalists,0.21468373,0.29050475,20.57268,9.3062935
11234,/m/097df,Philosophy of science,user alexander philosophy philosopher interests,-0.35662585,0.024225295,-24.952662,-5.9106855
6018,/m/0tygl,Pittsfield,location hud county place place,-0.18536945,0.27773833,-3.384207,13.445923
8920,/m/056k77g,Fist of the North Star,film film genre,-0.5666357,-0.09895334,-38.82691,-2.5057278
10564,/m/0j46b,Celtic F.C.,soccer football team current roster. soccer football roster position position,-0.2611698,0.04640585,-20.325119,22.970297
5876,/m/02y9ln,Seol Ki-Hyeon,soccer football player current team. sports sports team roster team,-0.117157325,0.31606847,5.292281,18.234512
992,/m/0872p_c,Transformers: Dark of the Moon,film film release date s. film film regional release date film release region,-0.57069796,-0.514139,-55.36256,-14.842775
6523,/m/03by7wc,Kentucky Wildcats men's basketball,base marchmadness ncaa basketball tournament seeds. base marchmadness ncaa tournament seed team,-0.23299749,-0.11868122,-16.073551,-21.406694
4520,/m/0cymp,Westchester County,location location adjoin s. location adjoining relationship adjoins,-0.25167245,-0.058138847,-7.2909837,-20.998474
3109,/m/0p5wz,University of Southampton,education educational degree people with this degree. education education institution,-0.33466434,0.23670483,-13.947735,1.4085718
2001,/m/05zksls,67th Golden Globe Awards,award award ceremony awards presented. award award honor award winner,-0.13966955,-0.058111906,12.51325,-19.923933
7450,/m/0bl60p,Max Casella,award award nominee award nominations. award award nomination award nominee,0.84735024,-0.084445834,62.0422,10.740244
1501,/m/0k611,Academy Award for Best Film Editing,award award category nominees. award award nomination nominated for,0.58105433,-0.9367734,15.744693,-42.877068
10858,/m/07_hy,Veganism,base eating practicer of diet diet,0.20000428,-0.9789848,-1.6145079,-49.291355
13534,/m/0dzs0,Gettysburg,location location contains,-0.29979914,0.22214627,-7.956341,12.409763
10513,/m/0dtzkt,Leonard Cohen: I'm Your Man,film film personal appearances. film personal film appearance person,-0.44083476,0.059362173,-40.595253,-0.06626095
10477,/m/035kl6,Tom Skerritt,award award nominee award nominations. award award nomination award nominee,0.6945,0.19807214,46.745426,11.692746
9783,/m/0pm85,Emo,music genre artists,-0.12974773,0.2673157,-0.40347838,2.7345328
349,/m/07w21,Ursula K. Le Guin,award award nominee award nominations. award award nomination award,0.49143112,0.29575503,28.873833,5.91587
14191,/m/0mkc3,Wood County,location country second level divisions,-0.08015585,0.3613705,5.817373,12.827205
14033,/m/0g9fm,Chatham,location location contains,-0.044377863,0.34746474,4.1478167,15.786608
3990,/m/03lsq,Houston Texans,sports sports team roster. american football football roster position position,-0.36107898,0.20185655,-18.590199,19.97277
2063,/m/0721cy,Sam Simon,award award nominee award nominations. award award nomination award nominee,0.4586929,0.30660015,30.619213,5.30047
9250,/m/0k4y6,Seven Years' War,military military conflict combatants. military military combatant group combatants,-0.18293987,0.27560574,1.2560918,11.852315
3362,/m/04p0c,Lower Saxony,location location adjoin s. location adjoining relationship adjoins,-0.24377812,0.15950072,-6.1887336,-11.512101
13649,/m/038zh6,England cricket team,sports sports team location teams,-0.32401073,0.17626303,-12.918905,-6.836097
12536,/m/0257__,Grammy Award for Best Classical Contemporary Composition,award award category winners. award award honor ceremony,0.27614474,-0.15253693,18.688261,-36.6838
9080,/m/02jkkv,Out of Sight,film film genre,-0.52891386,-0.43674502,-52.172417,-12.17578
3394,/m/02lx0,Timor-Leste,organization organization member member of. organization organization membership organization,-0.1406715,-0.3006874,-4.290232,-27.258896
9607,/m/0bx9y,Montgomery County,location location adjoin s. location adjoining relationship adjoins,-0.18791984,0.20076036,-1.1539277,-8.772848
3538,/m/06q2q,Scientist-GB,people person profession,0.021951154,-0.9710463,-0.60771143,-42.683723
3817,/m/016dsy,Marianne Faithfull,music record label artist,0.67991173,0.12308586,47.482418,0.7764681
13120,/m/0gy9d4,FC Khimki,sports sports position players. sports sports team roster team,-0.34387565,0.21672791,-19.838203,15.368003
12687,/m/029r_2,West Dorset,location location contains,-0.33958614,0.22628677,-13.794083,12.645679
13810,/m/0n96z,London Borough of Hackney,people person place of birth,-0.2735656,0.21668983,-6.714503,-5.7705984
9764,/m/041y2,Journalism,education educational institution students graduates. education education major field of study,0.31169957,-1.2183025,12.706088,-45.323513
46,/m/027dtxw,BAFTA Award for Best Actor in a Supporting Role,award award category nominees. award award nomination nominated for,0.47749788,-0.92111135,15.640194,-42.34718
4542,/m/0f4k49,And Starring Pancho Villa as Himself,film film release date s. film film regional release date film release region,-0.5420808,-0.571911,-57.007256,-16.747126
2370,/m/03g3w,History,education educational institution students graduates. education education major field of study,0.3305761,-1.2483289,-1.9637698,-48.11927
2129,/m/0kvrb,Michael Nyman,music genre artists,0.743366,0.14708936,49.3348,10.750448
14141,/m/0p_x,Adriatic Sea,location location adjoin s. location adjoining relationship adjoins,-0.3999378,0.1300708,-17.686707,-1.778801
13850,/m/03kxzm,Greater Boston,location location contains,-0.27370554,0.2715221,-8.913467,4.599127
2858,/m/01b66d,Guiding Light,award award nominee award nominations. award award nomination nominated for,-0.46799433,-0.55207294,-52.466442,-19.926283
1801,/m/06brp0,Mitchell Hurwitz,award award winner awards won. award award honor award winner,0.20830621,0.37172425,22.235474,11.245694
10830,/m/04zwtdy,Elie Samaha,award award nominee award nominations. award award nomination award nominee,0.5338512,0.23363721,37.651722,10.352416
422,/m/0ydpd,Asheville,location location contains,-0.25317514,0.29303664,-7.1906695,1.6059563
2159,/m/01n8_g,Shashi Kapoor,people person sibling s. people sibling relationship sibling,0.6123435,0.18081063,41.500893,1.0954288
243,/m/0cbd2,Writer-GB,people person profession,0.45404875,-1.4024912,-1.1526871,-46.6138
5869,/m/025vw4t,"Charles Pratt, Jr.",award award nominee award nominations. award award nomination award nominee,0.8320128,0.025244057,54.652115,6.576866
3898,/m/047t_,Kiribati,location statistical region places exported to. location imports and exports exported to,-0.08128853,-0.37684458,-3.334198,-27.39286
9647,/m/095l0,Bristol,people person places lived. people place lived location,-0.26103967,0.0840376,-5.6280417,-18.804922
5304,/m/04kf4,Leipzig,location location contains,-0.24514772,0.24598658,-11.282671,-6.4226074
258,/m/02wkmx,Palme d'Or,award award category winners. award award honor award winner,0.4147408,-0.80904686,17.526495,-42.49462
2854,/m/02g0mx,Juliette Lewis,base popstra celebrity dated. base popstra dated participant,0.40445995,0.30118668,31.545513,7.9759016
4347,/m/01rhl,Classical guitar,music performance role track performances. music track contribution role,0.43140972,-1.3203132,2.7692626,-48.008293
858,/m/032ft5,94th United States Congress,government legislative session members. government government position held legislative sessions,-0.16867809,-0.64619404,-39.27288,-24.23366
2076,/m/0mp3l,Charlottesville,people person places lived. people place lived location,-0.20201825,0.14732927,-4.5595646,-18.785528
12152,/m/01wskg,Oliver Reed,award award nominee award nominations. award award nomination award nominee,0.46791595,0.25782,38.667297,16.107784
6897,/m/077w0b,Sprint Corporation,base schemastaging organization extra phone number. base schemastaging phone sandbox service location,-0.20353799,0.29358298,-4.023891,2.521086
8619,/m/02s58t,Tyrone Power,base popstra celebrity dated. base popstra dated participant,0.53833747,0.26630598,36.091656,14.188347
1862,/m/06lgq8,Ryan Kwanten,award award nominee award nominations. award award nomination award nominee,0.7995162,-0.08184904,57.519695,15.528556
12216,/m/0mx5p,Lane County,location location adjoin s. location adjoining relationship adjoins,-0.29427665,0.118035614,-9.250848,-14.737016
1041,/m/020fcn,Master and Commander: The Far Side of the World,award award category nominees. award award nomination nominated for,-0.51994914,-0.617885,-57.26872,-17.313631
7802,/m/03bzc7,Dark ambient,music genre artists,-0.2060058,0.32487667,-2.7767336,4.951016
7344,/m/01pjr7,Harold Ramis,film actor film. film performance film,0.45185792,0.31737655,32.515663,9.545223
12747,/m/0jhwd,Metropolitan Manila,organization organization headquarters. location mailing address state province region,-0.364811,0.11816305,-14.305953,14.504348
5931,/m/07r4c,Tori Amos,people person profession,0.71994036,0.16765147,47.45108,2.302383
8408,/m/03v9yw,FC Dynamo Moscow,sports sports position players. sports sports team roster team,-0.35176176,0.19769073,-21.744003,19.339447
9726,/m/0cbvg,Napoleonic Wars,military military conflict combatants. military military combatant group combatants,0.15787072,0.38501537,13.530715,6.850289
1786,/m/0d0kn,Georgia,film film release date s. film film regional release date film release region,0.28162146,-1.2353957,-1.5270356,-43.491417
7405,/m/095bb,Animated cartoon,tv tv program genre,-0.3256942,-0.6844903,-8.69792,-44.682915
